tweet_id,author_id,created_at,inbound_text,brand_outbound_text,intent
TWEET-1453,User_87278,2026-09-10T08:00:00Z,"Hey team, Can I change my shipping address for order #W99301294 before it ships?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1454,User_88222,2026-09-10T08:00:00Z,Trade-in return kit has not arrived in my mail yet. It has been a week.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1455,User_23176,2026-09-10T08:00:00Z,"Hey team, My package arrived damaged with a hole in the box and broken screen!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1456,User_48829,2026-09-10T08:00:00Z,@AppleSupport Do I need to sign in person for my Mac shipment delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1457,User_57301,2026-09-10T08:00:00Z,@AppleSupport Can I pick up my online order at a local Apple Store instead of home delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1458,User_49618,2026-09-10T08:00:00Z,@AppleSupport Custom engraved iPad order is taking much longer than expected. Why?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1459,User_80010,2026-09-10T08:00:00Z,"Hi @AppleSupport, Courier driver delivered my package to the wrong street address!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1460,User_45954,2026-09-10T08:00:00Z,@AppleSupport What happens if nobody is home to sign for the delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1461,User_17146,2026-09-10T08:00:00Z,"Hi @AppleSupport, Where is my order #W88492018? FedEx tracking has been stuck for 4 days.",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1462,User_48290,2026-09-10T08:00:00Z,Tracking says package delivered today but I checked my porch and nothing is there!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1463,User_26551,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I change my shipping address for order #W99301294 before it ships?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1464,User_74340,2026-09-10T08:00:00Z,Urgent! @AppleSupport Trade-in return kit has not arrived in my mail yet. It has been a week.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1465,User_11607,2026-09-10T08:00:00Z,"Hi @AppleSupport, My package arrived damaged with a hole in the box and broken screen!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1466,User_47268,2026-09-10T08:00:00Z,Do I need to sign in person for my Mac shipment delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1467,User_72746,2026-09-10T08:00:00Z,Need help: Can I pick up my online order at a local Apple Store instead of home delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1468,User_54657,2026-09-10T08:00:00Z,Need help: Custom engraved iPad order is taking much longer than expected. Why?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1469,User_16734,2026-09-10T08:00:00Z,@AppleSupport Courier driver delivered my package to the wrong street address!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1470,User_72616,2026-09-10T08:00:00Z,"Hey team, What happens if nobody is home to sign for the delivery?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1471,User_18564,2026-09-10T08:00:00Z,"Hi @AppleSupport, Where is my order #W88492018? FedEx tracking has been stuck for 4 days.",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1472,User_74454,2026-09-10T08:00:00Z,Need help: Tracking says package delivered today but I checked my porch and nothing is there!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1473,User_85631,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I change my shipping address for order #W99301294 before it ships?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1474,User_99974,2026-09-10T08:00:00Z,Urgent! @AppleSupport Trade-in return kit has not arrived in my mail yet. It has been a week.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1475,User_29887,2026-09-10T08:00:00Z,"Hi @AppleSupport, My package arrived damaged with a hole in the box and broken screen!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1476,User_83772,2026-09-10T08:00:00Z,@AppleSupport Do I need to sign in person for my Mac shipment delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1477,User_21164,2026-09-10T08:00:00Z,"Hey team, Can I pick up my online order at a local Apple Store instead of home delivery?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1478,User_25525,2026-09-10T08:00:00Z,@AppleSupport Custom engraved iPad order is taking much longer than expected. Why?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1479,User_64548,2026-09-10T08:00:00Z,Courier driver delivered my package to the wrong street address!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1480,User_88135,2026-09-10T08:00:00Z,What happens if nobody is home to sign for the delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1481,User_39581,2026-09-10T08:00:00Z,Where is my order #W88492018? FedEx tracking has been stuck for 4 days.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1482,User_59856,2026-09-10T08:00:00Z,Tracking says package delivered today but I checked my porch and nothing is there!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1483,User_68028,2026-09-10T08:00:00Z,Need help: Can I change my shipping address for order #W99301294 before it ships?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1484,User_87139,2026-09-10T08:00:00Z,"Hey team, Trade-in return kit has not arrived in my mail yet. It has been a week.",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1485,User_50026,2026-09-10T08:00:00Z,Need help: My package arrived damaged with a hole in the box and broken screen!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1486,User_91399,2026-09-10T08:00:00Z,Do I need to sign in person for my Mac shipment delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1487,User_89905,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I pick up my online order at a local Apple Store instead of home delivery?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1488,User_23006,2026-09-10T08:00:00Z,Urgent! @AppleSupport Custom engraved iPad order is taking much longer than expected. Why?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1489,User_91987,2026-09-10T08:00:00Z,@AppleSupport Courier driver delivered my package to the wrong street address!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1490,User_44687,2026-09-10T08:00:00Z,@AppleSupport What happens if nobody is home to sign for the delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1491,User_20641,2026-09-10T08:00:00Z,Urgent! @AppleSupport Where is my order #W88492018? FedEx tracking has been stuck for 4 days.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1492,User_41439,2026-09-10T08:00:00Z,@AppleSupport Tracking says package delivered today but I checked my porch and nothing is there!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1493,User_82350,2026-09-10T08:00:00Z,@AppleSupport Can I change my shipping address for order #W99301294 before it ships?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1494,User_30517,2026-09-10T08:00:00Z,"Hi @AppleSupport, Trade-in return kit has not arrived in my mail yet. It has been a week.",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1495,User_63545,2026-09-10T08:00:00Z,"Hi @AppleSupport, My package arrived damaged with a hole in the box and broken screen!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1496,User_87832,2026-09-10T08:00:00Z,Need help: Do I need to sign in person for my Mac shipment delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1497,User_48175,2026-09-10T08:00:00Z,Need help: Can I pick up my online order at a local Apple Store instead of home delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1498,User_40340,2026-09-10T08:00:00Z,"Hi @AppleSupport, Custom engraved iPad order is taking much longer than expected. Why?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1499,User_47056,2026-09-10T08:00:00Z,"Hey team, Courier driver delivered my package to the wrong street address!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1500,User_69510,2026-09-10T08:00:00Z,Urgent! @AppleSupport What happens if nobody is home to sign for the delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1501,User_40595,2026-09-10T08:00:00Z,"Hi @AppleSupport, Where is my order #W88492018? FedEx tracking has been stuck for 4 days.",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1502,User_91927,2026-09-10T08:00:00Z,"Hey team, Tracking says package delivered today but I checked my porch and nothing is there!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1503,User_96662,2026-09-10T08:00:00Z,Can I change my shipping address for order #W99301294 before it ships?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1504,User_65723,2026-09-10T08:00:00Z,@AppleSupport Trade-in return kit has not arrived in my mail yet. It has been a week.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1505,User_81376,2026-09-10T08:00:00Z,"Hi @AppleSupport, My package arrived damaged with a hole in the box and broken screen!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1506,User_94886,2026-09-10T08:00:00Z,@AppleSupport Do I need to sign in person for my Mac shipment delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1507,User_44816,2026-09-10T08:00:00Z,@AppleSupport Can I pick up my online order at a local Apple Store instead of home delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1508,User_19359,2026-09-10T08:00:00Z,@AppleSupport Custom engraved iPad order is taking much longer than expected. Why?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1509,User_31747,2026-09-10T08:00:00Z,"Hi @AppleSupport, Courier driver delivered my package to the wrong street address!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1510,User_87993,2026-09-10T08:00:00Z,"Hey team, What happens if nobody is home to sign for the delivery?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1511,User_84607,2026-09-10T08:00:00Z,Urgent! @AppleSupport Where is my order #W88492018? FedEx tracking has been stuck for 4 days.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1512,User_67560,2026-09-10T08:00:00Z,"Hey team, Tracking says package delivered today but I checked my porch and nothing is there!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1513,User_71433,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I change my shipping address for order #W99301294 before it ships?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1514,User_49857,2026-09-10T08:00:00Z,Urgent! @AppleSupport Trade-in return kit has not arrived in my mail yet. It has been a week.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1515,User_62757,2026-09-10T08:00:00Z,Urgent! @AppleSupport My package arrived damaged with a hole in the box and broken screen!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1516,User_75597,2026-09-10T08:00:00Z,"Hey team, Do I need to sign in person for my Mac shipment delivery?",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1517,User_74722,2026-09-10T08:00:00Z,Can I pick up my online order at a local Apple Store instead of home delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1518,User_20543,2026-09-10T08:00:00Z,Need help: Custom engraved iPad order is taking much longer than expected. Why?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1519,User_15224,2026-09-10T08:00:00Z,Courier driver delivered my package to the wrong street address!,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1520,User_52247,2026-09-10T08:00:00Z,Need help: What happens if nobody is home to sign for the delivery?,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1521,User_42816,2026-09-10T08:00:00Z,Where is my order #W88492018? FedEx tracking has been stuck for 4 days.,Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
TWEET-1522,User_21970,2026-09-10T08:00:00Z,"Hi @AppleSupport, Tracking says package delivered today but I checked my porch and nothing is there!",Thank you for reaching out. Please DM us your details for support.,ORDER_SHIPPING
